-31.95658,2022-11-28T10:21:50.2718464+00:00
-31.19573,2022-11-28T10:21:50.2885120+00:00
-30.43487,2022-11-28T10:21:50.3051904+00:00
-29.67402,2022-11-28T10:21:50.3218560+00:00
-28.15231,2022-11-28T10:21:50.3385344+00:00
-26.6306,2022-11-28T10:21:50.3551872+00:00
-25.10889,2022-11-28T10:21:50.3718656+00:00
-23.58718,2022-11-28T10:21:50.3885312+00:00
-22.06547,2022-11-28T10:21:50.4052096+00:00
-21.30462,2022-11-28T10:21:50.4218752+00:00
-20.54376,2022-11-28T10:21:50.4385408+00:00
-19.02205,2022-11-28T10:21:50.5385728+00:00
-17.50035,2022-11-28T10:21:50.5552256+00:00
-13.69607,2022-11-28T10:21:50.5719040+00:00
-9.891801,2022-11-28T10:21:50.5885568+00:00
-6.087529,2022-11-28T10:21:50.6052480+00:00
-1.522402,2022-11-28T10:21:50.6219136+00:00
0,2022-11-28T10:21:51.6388608+00:00
0.5,2022-11-28T10:21:56.4897664+00:00
35.76085,2022-11-28T10:21:56.5734528+00:00
35,2022-11-28T10:21:56.5735040+00:00
35.76085,2022-11-28T10:21:57.2564224+00:00
37.28256,2022-11-28T10:21:57.2730880+00:00
39.56513,2022-11-28T10:21:57.2897536+00:00
41.08684,2022-11-28T10:21:57.3064192+00:00
41.84769,2022-11-28T10:21:57.3230976+00:00
42.60854,2022-11-28T10:21:57.9732608+00:00
44.13025,2022-11-28T10:21:58.0065920+00:00
44.89111,2022-11-28T10:21:58.0399232+00:00
45.65196,2022-11-28T10:21:59.6735488+00:00
48.69538,2022-11-28T10:21:59.6902016+00:00
52.49965,2022-11-28T10:21:59.7068800+00:00
57.82563,2022-11-28T10:21:59.7235456+00:00
64.67332,2022-11-28T10:21:59.7402240+00:00
0,2022-11-28T10:22:01.7573120+00:00
0.5,2022-11-28T10:22:03.5743232+00:00
35,2022-11-28T10:22:03.6579456+00:00
35,2022-11-28T10:22:03.6579712+00:00
36.52171,2022-11-28T10:22:04.4576640+00:00
38.04342,2022-11-28T10:22:04.4743296+00:00
40.32598,2022-11-28T10:22:04.4910080+00:00
42.60854,2022-11-28T10:22:04.5076736+00:00
43.3694,2022-11-28T10:22:04.5243520+00:00
44.13025,2022-11-28T10:22:04.7910528+00:00
44.89111,2022-11-28T10:22:04.8077184+00:00
47.17367,2022-11-28T10:22:04.8243968+00:00
50.21709,2022-11-28T10:22:04.8410624+00:00
54.02136,2022-11-28T10:22:04.8577280+00:00
58.58649,2022-11-28T10:22:04.8743936+00:00
63.15162,2022-11-28T10:22:04.8910720+00:00
67.71674,2022-11-28T10:22:04.9077376+00:00
0,2022-11-28T10:22:06.9248512+00:00
0.5,2022-11-28T10:22:09.1086080+00:00
35,2022-11-28T10:22:09.1921920+00:00
35,2022-11-28T10:22:09.1922176+00:00
35.76085,2022-11-28T10:22:09.4084992+00:00
37.28256,2022-11-28T10:22:09.4251776+00:00
38.80427,2022-11-28T10:22:09.4418432+00:00
40.32598,2022-11-28T10:22:09.4585088+00:00
41.84769,2022-11-28T10:22:09.4751872+00:00
43.3694,2022-11-28T10:22:09.4918528+00:00
44.89111,2022-11-28T10:22:09.5085184+00:00
46.41282,2022-11-28T10:22:09.5251840+00:00
47.17367,2022-11-28T10:22:09.5418624+00:00
48.69538,2022-11-28T10:22:09.5585280+00:00
49.45623,2022-11-28T10:22:09.5751936+00:00
47.93453,2022-11-28T10:22:14.2426752+00:00
45.65196,2022-11-28T10:22:14.2593280+00:00
40.32598,2022-11-28T10:22:14.2759936+00:00
34.23915,2022-11-28T10:22:14.2926592+00:00
28.15231,2022-11-28T10:22:14.3093376+00:00
22.82633,2022-11-28T10:22:14.3260032+00:00
18.2612,2022-11-28T10:22:14.3426688+00:00
15.97864,2022-11-28T10:22:14.3593472+00:00
13.69607,2022-11-28T10:22:14.3760128+00:00
12.93522,2022-11-28T10:22:14.3926784+00:00
12.17437,2022-11-28T10:22:14.4093568+00:00
11.41351,2022-11-28T10:22:14.5093632+00:00
10.65266,2022-11-28T10:22:14.5260416+00:00
9.891801,2022-11-28T10:22:14.5427072+00:00
11.41351,2022-11-28T10:22:14.6593920+00:00
12.93522,2022-11-28T10:22:14.6760576+00:00
16.73949,2022-11-28T10:22:14.6927360+00:00
21.30462,2022-11-28T10:22:14.7094016+00:00
25.10889,2022-11-28T10:22:14.7260800+00:00
27.39145,2022-11-28T10:22:14.7427328+00:00
28.91316,2022-11-28T10:22:14.7594112+00:00
29.67402,2022-11-28T10:22:14.7927552+00:00
30.43487,2022-11-28T10:22:14.8094208+00:00
33.47829,2022-11-28T10:22:14.8260864+00:00
38.04342,2022-11-28T10:22:14.8427520+00:00
41.84769,2022-11-28T10:22:14.8594304+00:00
45.65196,2022-11-28T10:22:14.8760960+00:00
47.93453,2022-11-28T10:22:14.8927744+00:00
49.45623,2022-11-28T10:22:14.9761152+00:00
50.97794,2022-11-28T10:22:14.9927808+00:00
54.78222,2022-11-28T10:22:15.0094464+00:00
60.1082,2022-11-28T10:22:15.0261248+00:00
66.19504,2022-11-28T10:22:15.0427776+00:00
0,2022-11-28T10:22:17.0599040+00:00
0.5,2022-11-28T10:22:18.7602176+00:00
35,2022-11-28T10:22:18.8438144+00:00
35,2022-11-28T10:22:18.8438400+00:00
34.23915,2022-11-28T10:22:19.5602048+00:00
33.47829,2022-11-28T10:22:19.5768832+00:00
32.71744,2022-11-28T10:22:19.5935488+00:00
31.95658,2022-11-28T10:22:19.6102272+00:00
32.71744,2022-11-28T10:22:19.6435584+00:00
34.23915,2022-11-28T10:22:19.6602240+00:00
35,2022-11-28T10:22:19.6769024+00:00
36.52171,2022-11-28T10:22:19.6935680+00:00
37.28256,2022-11-28T10:22:19.7102336+00:00
38.04342,2022-11-28T10:22:19.7435776+00:00
37.28256,2022-11-28T10:22:22.2439936+00:00
38.04342,2022-11-28T10:22:22.3273344+00:00
38.80427,2022-11-28T10:22:23.0441216+00:00
39.56513,2022-11-28T10:22:27.3948416+00:00
40.32598,2022-11-28T10:22:28.0282752+00:00
41.84769,2022-11-28T10:22:28.0616192+00:00
44.13025,2022-11-28T10:22:28.0782848+00:00
46.41282,2022-11-28T10:22:28.0949504+00:00
50.21709,2022-11-28T10:22:28.1116288+00:00
54.02136,2022-11-28T10:22:28.1282944+00:00
57.06478,2022-11-28T10:22:28.1449600+00:00
59.34734,2022-11-28T10:22:28.1616256+00:00
60.86905,2022-11-28T10:22:28.1783040+00:00
61.62991,2022-11-28T10:22:28.2783232+00:00
63.91247,2022-11-28T10:22:28.2949888+00:00
66.95589,2022-11-28T10:22:28.3116544+00:00
69.99931,2022-11-28T10:22:28.3283200+00:00
0,2022-11-28T10:22:30.3454336+00:00
0.5,2022-11-28T10:22:33.1792640+00:00
35,2022-11-28T10:22:33.2795392+00:00
35,2022-11-28T10:22:33.2795648+00:00
34.23915,2022-11-28T10:22:33.7625472+00:00
33.47829,2022-11-28T10:22:33.7792256+00:00
32.71744,2022-11-28T10:22:33.7958912+00:00
33.47829,2022-11-28T10:22:33.8458880+00:00
34.23915,2022-11-28T10:22:33.8625664+00:00
35,2022-11-28T10:22:33.8792576+00:00
36.52171,2022-11-28T10:22:33.8959104+00:00
37.28256,2022-11-28T10:22:33.9125760+00:00
38.04342,2022-11-28T10:22:33.9292416+00:00
38.80427,2022-11-28T10:22:33.9625856+00:00
38.04342,2022-11-28T10:22:36.1629440+00:00
37.28256,2022-11-28T10:22:36.1796992+00:00
36.52171,2022-11-28T10:22:36.2130688+00:00
37.28256,2022-11-28T10:22:36.2296192+00:00
39.56513,2022-11-28T10:22:36.2464000+00:00
42.60854,2022-11-28T10:22:36.2629504+00:00
47.17367,2022-11-28T10:22:36.2796288+00:00
52.49965,2022-11-28T10:22:36.2962944+00:00
58.58649,2022-11-28T10:22:36.3129728+00:00
65.43418,2022-11-28T10:22:36.3296384+00:00
0,2022-11-28T10:22:38.3467392+00:00
0.5,2022-11-28T10:22:39.9637120+00:00
32.71744,2022-11-28T10:22:40.0473088+00:00
35,2022-11-28T10:22:40.0473344+00:00
35.76085,2022-11-28T10:22:40.3969664+00:00
35,2022-11-28T10:22:40.5136640+00:00
34.23915,2022-11-28T10:22:40.7303808+00:00
33.47829,2022-11-28T10:22:40.9304192+00:00
32.71744,2022-11-28T10:22:40.9637632+00:00
31.95658,2022-11-28T10:22:41.2638848+00:00
31.19573,2022-11-28T10:22:41.5138304+00:00
31.95658,2022-11-28T10:22:41.6471936+00:00
31.19573,2022-11-28T10:22:41.8305536+00:00
30.43487,2022-11-28T10:22:42.2639616+00:00
29.67402,2022-11-28T10:22:42.2806272+00:00
28.91316,2022-11-28T10:22:42.3139712+00:00
28.15231,2022-11-28T10:22:42.3306368+00:00
27.39145,2022-11-28T10:22:42.3473024+00:00
26.6306,2022-11-28T10:22:42.3806464+00:00
24.34804,2022-11-28T10:22:42.3973120+00:00
21.30462,2022-11-28T10:22:42.4139776+00:00
15.97864,2022-11-28T10:22:42.4306432+00:00
8.370092,2022-11-28T10:22:42.4473216+00:00
0.7615472,2022-11-28T10:22:42.4639872+00:00
0,2022-11-28T10:22:43.4809216+00:00
0.5,2022-11-28T10:22:45.0979200+00:00
35,2022-11-28T10:22:45.1815040+00:00
35,2022-11-28T10:22:45.1815296+00:00
34.23915,2022-11-28T10:22:46.4313216+00:00
33.47829,2022-11-28T10:22:47.9649152+00:00
32.71744,2022-11-28T10:22:47.9982720+00:00
31.95658,2022-11-28T10:22:48.0816000+00:00
31.19573,2022-11-28T10:22:48.0982784+00:00
30.43487,2022-11-28T10:22:48.1149440+00:00
28.91316,2022-11-28T10:22:48.1316096+00:00
28.15231,2022-11-28T10:22:48.1482752+00:00
27.39145,2022-11-28T10:22:48.1649408+00:00
26.6306,2022-11-28T10:22:48.2983168+00:00
25.86975,2022-11-28T10:22:48.5483392+00:00
25.10889,2022-11-28T10:22:48.5816704+00:00
24.34804,2022-11-28T10:22:48.7150336+00:00
23.58718,2022-11-28T10:22:48.8483840+00:00
22.82633,2022-11-28T10:22:48.8650496+00:00
22.06547,2022-11-28T10:22:48.8817280+00:00
21.30462,2022-11-28T10:22:48.9150720+00:00
20.54376,2022-11-28T10:22:49.0150784+00:00
21.30462,2022-11-28T10:22:50.0152448+00:00
22.06547,2022-11-28T10:22:50.0485888+00:00
23.58718,2022-11-28T10:22:50.0652416+00:00
24.34804,2022-11-28T10:22:50.0819200+00:00
25.86975,2022-11-28T10:22:50.0985856+00:00
26.6306,2022-11-28T10:22:50.1319296+00:00
25.86975,2022-11-28T10:22:50.1986048+00:00
26.6306,2022-11-28T10:22:50.2486528+00:00
27.39145,2022-11-28T10:22:50.2652800+00:00
28.15231,2022-11-28T10:22:50.2819584+00:00
28.91316,2022-11-28T10:22:50.3652992+00:00
31.19573,2022-11-28T10:22:50.3819776+00:00
34.23915,2022-11-28T10:22:50.3986304+00:00
38.80427,2022-11-28T10:22:50.4153088+00:00
44.13025,2022-11-28T10:22:50.4319744+00:00
48.69538,2022-11-28T10:22:50.4486528+00:00
51.7388,2022-11-28T10:22:50.4653184+00:00
52.49965,2022-11-28T10:22:50.4819968+00:00
53.26051,2022-11-28T10:22:50.5486720+00:00
54.02136,2022-11-28T10:22:50.5653376+00:00
56.30392,2022-11-28T10:22:50.5820032+00:00
58.58649,2022-11-28T10:22:50.5987200+00:00
61.62991,2022-11-28T10:22:50.6153472+00:00
63.91247,2022-11-28T10:22:50.6320512+00:00
66.19504,2022-11-28T10:22:50.6487040+00:00
66.95589,2022-11-28T10:22:51.0487680+00:00
67.71674,2022-11-28T10:22:51.0654464+00:00
68.4776,2022-11-28T10:22:51.0820992+00:00
69.23845,2022-11-28T10:22:51.1655424+00:00
0,2022-11-28T10:22:53.1825408+00:00
0.5,2022-11-28T10:22:54.8328704+00:00
35,2022-11-28T10:22:54.9164672+00:00
35,2022-11-28T10:22:54.9164928+00:00
36.52171,2022-11-28T10:22:59.5501824+00:00
38.80427,2022-11-28T10:22:59.5668480+00:00
41.08684,2022-11-28T10:22:59.5835264+00:00
42.60854,2022-11-28T10:22:59.6001920+00:00
43.3694,2022-11-28T10:23:00.0336000+00:00
44.13025,2022-11-28T10:23:00.0502784+00:00
46.41282,2022-11-28T10:23:00.0669312+00:00
47.17367,2022-11-28T10:23:00.0836352+00:00
47.93453,2022-11-28T10:23:00.1002752+00:00
48.69538,2022-11-28T10:23:00.1169536+00:00
50.21709,2022-11-28T10:23:00.1336064+00:00
54.02136,2022-11-28T10:23:00.1502976+00:00
60.1082,2022-11-28T10:23:00.1669504+00:00
68.4776,2022-11-28T10:23:00.1836288+00:00
0,2022-11-28T10:23:02.2007936+00:00
0.5,2022-11-28T10:23:04.0678016+00:00
34.23915,2022-11-28T10:23:04.1680896+00:00
35,2022-11-28T10:23:04.1681024+00:00
35.76085,2022-11-28T10:23:04.3343872+00:00
36.52171,2022-11-28T10:23:04.6677760+00:00
35.76085,2022-11-28T10:23:04.7344640+00:00
35,2022-11-28T10:23:04.7511168+00:00
34.23915,2022-11-28T10:23:04.7677952+00:00
32.71744,2022-11-28T10:23:04.7844608+00:00
31.19573,2022-11-28T10:23:04.8011392+00:00
32.71744,2022-11-28T10:23:04.8511360+00:00
34.23915,2022-11-28T10:23:04.8678144+00:00
36.52171,2022-11-28T10:23:04.8844672+00:00
38.04342,2022-11-28T10:23:04.9011456+00:00
39.56513,2022-11-28T10:23:04.9178112+00:00
40.32598,2022-11-28T10:23:04.9344896+00:00
41.08684,2022-11-28T10:23:04.9511552+00:00
40.32598,2022-11-28T10:23:05.0011648+00:00
39.56513,2022-11-28T10:23:05.0178304+00:00
38.04342,2022-11-28T10:23:05.0344960+00:00
37.28256,2022-11-28T10:23:05.0678400+00:00
38.04342,2022-11-28T10:23:05.1178496+00:00
38.80427,2022-11-28T10:23:05.1511808+00:00
39.56513,2022-11-28T10:23:05.2845440+00:00
40.32598,2022-11-28T10:23:05.3512192+00:00
41.08684,2022-11-28T10:23:05.4345728+00:00
41.84769,2022-11-28T10:23:05.8012928+00:00
41.08684,2022-11-28T10:23:06.0013184+00:00
40.32598,2022-11-28T10:23:06.0180608+00:00
38.80427,2022-11-28T10:23:06.0346624+00:00
36.52171,2022-11-28T10:23:06.0513792+00:00
35,2022-11-28T10:23:06.0680064+00:00
34.23915,2022-11-28T10:23:06.0847616+00:00
35,2022-11-28T10:23:06.1181056+00:00
36.52171,2022-11-28T10:23:06.1346816+00:00
37.28256,2022-11-28T10:23:06.1680128+00:00
38.04342,2022-11-28T10:23:06.2013568+00:00
38.80427,2022-11-28T10:23:06.2347008+00:00
39.56513,2022-11-28T10:23:06.2515200+00:00
40.32598,2022-11-28T10:23:06.2680320+00:00
41.84769,2022-11-28T10:23:06.2847232+00:00
42.60854,2022-11-28T10:23:06.3013760+00:00
43.3694,2022-11-28T10:23:06.3181568+00:00
44.13025,2022-11-28T10:23:06.3347200+00:00
42.60854,2022-11-28T10:23:06.4013952+00:00
41.84769,2022-11-28T10:23:06.4180736+00:00
42.60854,2022-11-28T10:23:06.4847488+00:00
43.3694,2022-11-28T10:23:06.5180800+00:00
44.13025,2022-11-28T10:23:06.6014208+00:00
44.89111,2022-11-28T10:23:06.6180992+00:00
45.65196,2022-11-28T10:23:06.6347648+00:00
46.41282,2022-11-28T10:23:06.6514304+00:00
47.17367,2022-11-28T10:23:06.6681088+00:00
47.93453,2022-11-28T10:23:06.7014528+00:00
48.69538,2022-11-28T10:23:06.7514496+00:00
49.45623,2022-11-28T10:23:06.8681344+00:00
50.21709,2022-11-28T10:23:06.9514880+00:00
50.97794,2022-11-28T10:23:07.4015616+00:00
50.21709,2022-11-28T10:23:08.5017856+00:00
49.45623,2022-11-28T10:23:08.6684672+00:00
48.69538,2022-11-28T10:23:10.7355392+00:00
47.93453,2022-11-28T10:23:10.8021760+00:00
47.17367,2022-11-28T10:23:10.8355328+00:00
47.93453,2022-11-28T10:23:10.8855168+00:00
48.69538,2022-11-28T10:23:10.9021952+00:00
49.45623,2022-11-28T10:23:10.9355392+00:00
50.21709,2022-11-28T10:23:10.9521920+00:00
50.97794,2022-11-28T10:23:10.9688960+00:00
51.7388,2022-11-28T10:23:11.0188672+00:00
52.49965,2022-11-28T10:23:11.0522112+00:00
51.7388,2022-11-28T10:23:11.1188864+00:00
52.49965,2022-11-28T10:23:11.3689472+00:00
53.26051,2022-11-28T10:23:11.5689728+00:00
54.02136,2022-11-28T10:23:11.6023040+00:00
53.26051,2022-11-28T10:23:12.7525248+00:00
52.49965,2022-11-28T10:23:12.7858560+00:00
51.7388,2022-11-28T10:23:12.8025216+00:00
50.21709,2022-11-28T10:23:12.8192000+00:00
48.69538,2022-11-28T10:23:12.8358528+00:00
46.41282,2022-11-28T10:23:12.8525312+00:00
44.89111,2022-11-28T10:23:12.8691968+00:00
43.3694,2022-11-28T10:23:12.8858752+00:00
42.60854,2022-11-28T10:23:12.9025408+00:00
41.84769,2022-11-28T10:23:12.9192192+00:00
42.60854,2022-11-28T10:23:12.9525504+00:00
43.3694,2022-11-28T10:23:12.9692160+00:00
44.89111,2022-11-28T10:23:12.9858944+00:00
46.41282,2022-11-28T10:23:13.0025600+00:00
48.69538,2022-11-28T10:23:13.0192256+00:00
50.97794,2022-11-28T10:23:13.0358912+00:00
53.26051,2022-11-28T10:23:13.0525696+00:00
54.78222,2022-11-28T10:23:13.0692352+00:00
56.30392,2022-11-28T10:23:13.0859008+00:00
55.54307,2022-11-28T10:23:13.1525888+00:00
54.78222,2022-11-28T10:23:13.1692544+00:00
55.54307,2022-11-28T10:23:13.2359296+00:00
56.30392,2022-11-28T10:23:13.2525952+00:00
57.06478,2022-11-28T10:23:13.2692608+00:00
57.82563,2022-11-28T10:23:13.2859392+00:00
59.34734,2022-11-28T10:23:13.3026048+00:00
60.1082,2022-11-28T10:23:13.3192832+00:00
60.86905,2022-11-28T10:23:13.3359488+00:00
61.62991,2022-11-28T10:23:13.3526144+00:00
62.39076,2022-11-28T10:23:13.9860480+00:00
61.62991,2022-11-28T10:23:14.3027840+00:00
60.86905,2022-11-28T10:23:14.3194496+00:00
59.34734,2022-11-28T10:23:14.3361152+00:00
58.58649,2022-11-28T10:23:14.3528064+00:00
57.06478,2022-11-28T10:23:14.3694464+00:00
56.30392,2022-11-28T10:23:14.3861248+00:00
57.06478,2022-11-28T10:23:14.4194560+00:00
57.82563,2022-11-28T10:23:14.4361344+00:00
59.34734,2022-11-28T10:23:14.4528000+00:00
60.86905,2022-11-28T10:23:14.4694656+00:00
63.15162,2022-11-28T10:23:14.4861440+00:00
64.67332,2022-11-28T10:23:14.5028096+00:00
65.43418,2022-11-28T10:23:14.5194752+00:00
64.67332,2022-11-28T10:23:14.5694848+00:00
63.91247,2022-11-28T10:23:14.5861504+00:00
63.15162,2022-11-28T10:23:14.6028288+00:00
62.39076,2022-11-28T10:23:14.6194944+00:00
63.15162,2022-11-28T10:23:14.6861696+00:00
64.67332,2022-11-28T10:23:14.7028480+00:00
65.43418,2022-11-28T10:23:14.7195136+00:00
66.19504,2022-11-28T10:23:14.7361792+00:00
66.95589,2022-11-28T10:23:14.7528448+00:00
67.71674,2022-11-28T10:23:14.7861888+00:00
68.4776,2022-11-28T10:23:14.9028736+00:00
69.23845,2022-11-28T10:23:15.0529024+00:00
0,2022-11-28T10:23:17.4534016+00:00
0.5,2022-11-28T10:23:19.2537472+00:00
35,2022-11-28T10:23:19.3373568+00:00
35,2022-11-28T10:23:19.3373824+00:00
34.23915,2022-11-28T10:23:24.2210944+00:00
33.47829,2022-11-28T10:23:30.9389568+00:00
32.71744,2022-11-28T10:23:30.9722496+00:00
31.95658,2022-11-28T10:23:30.9888896+00:00
31.19573,2022-11-28T10:23:31.0222336+00:00
30.43487,2022-11-28T10:23:31.0389376+00:00
28.91316,2022-11-28T10:23:31.0555776+00:00
27.39145,2022-11-28T10:23:31.0722944+00:00
25.86975,2022-11-28T10:23:31.0889216+00:00
26.6306,2022-11-28T10:23:33.3726336+00:00
27.39145,2022-11-28T10:23:35.2396160+00:00
28.91316,2022-11-28T10:23:35.2562816+00:00
31.19573,2022-11-28T10:23:35.2729472+00:00
34.23915,2022-11-28T10:23:35.2896128+00:00
38.04342,2022-11-28T10:23:35.3062912+00:00
40.32598,2022-11-28T10:23:35.3229568+00:00
42.60854,2022-11-28T10:23:35.3396224+00:00
43.3694,2022-11-28T10:23:35.4396544+00:00
44.13025,2022-11-28T10:23:35.4729856+00:00
44.89111,2022-11-28T10:23:35.4896512+00:00
45.65196,2022-11-28T10:23:35.5229824+00:00
47.17367,2022-11-28T10:23:35.5396608+00:00
48.69538,2022-11-28T10:23:35.5563136+00:00
50.21709,2022-11-28T10:23:35.5729920+00:00
50.97794,2022-11-28T10:23:35.5896576+00:00
51.7388,2022-11-28T10:23:35.6063360+00:00
52.49965,2022-11-28T10:23:35.6897024+00:00
54.78222,2022-11-28T10:23:35.7063552+00:00
57.82563,2022-11-28T10:23:35.7230848+00:00
60.1082,2022-11-28T10:23:35.7396864+00:00
61.62991,2022-11-28T10:23:35.7563776+00:00
63.15162,2022-11-28T10:23:37.2733568+00:00
66.19504,2022-11-28T10:23:37.2900096+00:00
0,2022-11-28T10:23:39.3071488+00:00
0.5,2022-11-28T10:23:40.9075712+00:00
35,2022-11-28T10:23:40.9910656+00:00
35,2022-11-28T10:23:40.9910912+00:00
34.23915,2022-11-28T10:24:09.0120832+00:00
33.47829,2022-11-28T10:24:09.0287616+00:00
32.71744,2022-11-28T10:24:09.0454272+00:00
31.95658,2022-11-28T10:24:09.1621248+00:00
31.19573,2022-11-28T10:24:09.1954560+00:00
31.95658,2022-11-28T10:24:10.6457088+00:00
32.71744,2022-11-28T10:24:10.6623616+00:00
35,2022-11-28T10:24:10.6790400+00:00
38.80427,2022-11-28T10:24:10.6956928+00:00
42.60854,2022-11-28T10:24:10.7124224+00:00
47.17367,2022-11-28T10:24:10.7290368+00:00
50.97794,2022-11-28T10:24:10.7457152+00:00
54.02136,2022-11-28T10:24:10.7623808+00:00
55.54307,2022-11-28T10:24:10.7791360+00:00
56.30392,2022-11-28T10:24:32.0659328+00:00
57.82563,2022-11-28T10:24:32.0825856+00:00
60.86905,2022-11-28T10:24:32.0992640+00:00
63.15162,2022-11-28T10:24:32.1159296+00:00
63.91247,2022-11-28T10:24:32.1326080+00:00
64.67332,2022-11-28T10:24:32.2159488+00:00
66.19504,2022-11-28T10:24:32.2326144+00:00
69.23845,2022-11-28T10:24:32.2493056+00:00
0,2022-11-28T10:24:34.2664192+00:00
0.5,2022-11-28T10:24:38.1670656+00:00
-33.47829,2022-11-28T10:24:38.2507008+00:00
-35,2022-11-28T10:24:38.2507264+00:00
-34.23915,2022-11-28T10:24:38.3169536+00:00
-33.47829,2022-11-28T10:24:38.7336960+00:00
-34.23915,2022-11-28T10:24:39.9838848+00:00
-35,2022-11-28T10:24:40.0172416+00:00
-35.76085,2022-11-28T10:24:40.0339072+00:00
