Timestamp,Value.Seconds,Value.Value
5992.101504,5992.129856,False
6002.117888,6002.15408,True
6002.167872,6002.19376,False
6012.450912,6012.486272,True
6012.500896,6012.527072,False
6025.867168,6025.89456,True
6025.933824,6025.963136,False
6040.700064,6040.734656,True
6040.76672,6040.796448,False
6045.916576,6045.948192,True
6045.983232,6046.010592,False
6051.716416,6051.738496,True
6051.783072,6051.81312,False
6055.982944,6056.010176,True
6056.0496,6056.079584,False
6065.83264,6065.857984,True
6065.899296,6065.929696,False
6072.949088,6072.987136,True
6073.032448,6073.063168,False
6083.1488,6083.17408,True
6083.215488,6083.246272,False
6088.265312,6088.301952,True
6088.331968,6088.36304,False
6091.4152,6091.446624,True
6091.481888,6091.510112,False
6098.54832,6098.58336,True
6098.614976,6098.646368,False
6104.7648,6104.795392,True
6104.831456,6104.862976,False
6116.78112,6116.806624,True
6116.847776,6116.877024,False
6124.280928,6124.316512,True
6124.347584,6124.379808,False
6132.830656,6132.862304,True
6132.897344,6132.927104,False
6141.413728,6141.441344,True
6141.480384,6141.513056,False
6171.996128,6172.025504,True
6172.062784,6172.096384,False
6181.779168,6181.804192,True
6181.829152,6181.860288,False
6187.41232,6187.436736,True
6187.462336,6187.493824,False
6196.512032,6196.541408,True
6196.57872,6196.610496,False
6201.745216,6201.769728,True
6201.795232,6201.829824,False
6214.461504,6214.494944,True
6214.52816,6214.56048,False
6218.344704,6218.371168,True
6218.411392,6218.443776,False
6224.744512,6224.766688,True
6224.794528,6224.827104,False
6236.460832,6236.490432,True
6236.527488,6236.562816,False
6248.643776,6248.666368,True
6248.69376,6248.727168,False
6251.76032,6251.783552,True
6251.810336,6251.846144,False
6257.193504,6257.228864,True
6257.260192,6257.29616,False
6263.543328,6263.576896,True
6263.609984,6263.646304,False
6278.226208,6278.26528,True
6278.292864,6278.327008,False
6287.342592,6287.374592,True
6287.409248,6287.443808,False
6301.125504,6301.152896,True
6301.17552,6301.212768,False
6311.341824,6311.377856,True
6311.40848,6311.443552,False
6323.574816,6323.599424,True
6323.6248,6323.66304,False
6362.140288,6362.176928,True
6362.206944,6362.24352,False
6379.623072,6379.656576,True
6379.689728,6379.72688,False
6391.172736,6391.208032,True
6391.256064,6391.27952,False
6397.822592,6397.852256,True
6397.889184,6397.913152,False
6404.05568,6404.078208,True
6404.105664,6404.14368,False
6410.938816,6410.97424,True
6411.005472,6411.043616,False
6416.421984,6416.456544,True
6416.505312,6416.52976,False
6460.154048,6460.177088,True
6460.220704,6460.243776,False
6499.619552,6499.653824,True
6499.686208,6499.7128,False
6524.368832,6524.402176,True
6524.435488,6524.460352,False
6538.485056,6538.509216,True
6538.551712,6538.579616,False
6549.968064,6549.993184,True
6550.03472,6550.060064,False
6555.417888,6555.440288,True
6555.484544,6555.5128,False
6566.73424,6566.758432,True
6566.800896,6566.827136,False
6612.566208,6612.602528,True
6612.632864,6612.663104,False
6619.782656,6619.807552,True
6619.849312,6619.877056,False
6627.449088,6627.477504,True
6627.515744,6627.543712,False
6634.632192,6634.660064,True
6634.698848,6634.727168,False
6643.831936,6643.867648,True
6643.898592,6643.926976,False
6650.715072,6650.748544,True
6650.781728,6650.81024,False
6664.96464,6664.99104,True
6665.031296,6665.06064,False
6684.764,6684.789024,True
6684.813984,6684.8464,False
